OSM_ID,Name,latitude,longitude,Amenity_Type,Cuisine,Price_Level_OSM,Website,Review_Text,Review_Sentiment_Score,Final_NLP_Rating
6315686799,,10.7676824,106.6948781,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
6315686800,,10.7675143,106.6947074,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.63,4.074999999999999
6315686990,,10.7765251,106.6910064,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.92,4.8
6315686995,,10.7609983,106.6927133,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.78,0.5499999999999999
6315686997,,10.7622896,106.6915501,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.98,4.95
6315687004,,10.7619676,106.6759838,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.98,0.050000000000000044
6315687013,,10.7647423,106.6812865,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.93,0.17499999999999988
6315687014,Nhà Hàng Phúc An Khang,10.7653975,106.6820352,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.72,0.7000000000000001
6315687794,,10.763014,106.6795306,internet_cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.88,4.699999999999999
6315687795,Cafe ViEn,10.7639372,106.6804356,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.78,4.45
6315687819,Nhà Hàng - Không Thể Thiếu Nhau,10.7770498,106.6979588,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.65,0.875
6315687990,,10.7624608,106.6792052,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.72,4.3
6315688285,,10.7600321,106.6942514,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.67,4.175
6315688296,,10.7928025,106.6959613,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.83,4.575
6315688485,,10.7599351,106.6937914,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.99,4.975
6315688486,,10.7626491,106.6867166,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.93,0.17499999999999988
6315688490,,10.7673784,106.684369,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.69,4.225
6315688494,,10.7871796,106.6720392,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.96,0.10000000000000009
6315688495,,10.7871363,106.6719093,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.9,4.75
6315688587,,10.7625039,106.6790421,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.76,0.6
6315688595,,10.7664547,106.6825433,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.96,4.9
6315688886,,10.7706208,106.7036069,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.68,0.7999999999999998
6315688891,Nhà hàng 241,10.7668464,106.6839392,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.62,0.95
6315689093,,10.7712574,106.6960287,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.79,4.475
6315690586,,10.7668202,106.683554,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.94,4.85
6315690595,,10.7678448,106.6746777,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.92,0.1999999999999999
6315690601,,10.7931354,106.6958757,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.96,4.9
6315698885,,10.7712554,106.6961696,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.83,0.4250000000000001
6318125505,,10.7694513,106.7024126,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.83,0.4250000000000001
6318125507,Cà Phê The Plus,10.7675515,106.7041873,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.92,0.1999999999999999
6318125508,Katinat,10.7711456,106.7025259,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.67,0.825
6318161303,,10.7732264,106.7050353,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.92,4.8
6318161304,,10.7729151,106.7053767,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
6318161306,,10.7715565,106.7051257,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.91,4.775
6318161308,,10.7730326,106.7034137,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.79,0.5249999999999999
6318163393,Katinat,10.7679505,106.7007311,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.8,0.4999999999999999
6318163394,茶sis Teahouse,10.7682397,106.7007618,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.61,0.9750000000000001
6318167688,,10.7716209,106.7054509,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.95,4.875
6319103239,Hoàng Tuấn Coffee,10.7688054,106.6978139,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.63,0.925
6319103301,,10.7650852,106.6925908,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.87,0.325
6319111401,,10.7622116,106.6964617,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.79,0.5249999999999999
6319111422,Cà Phê Saigon Fusion,10.7691497,106.6997524,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.61,0.9750000000000001
6319111424,,10.7673849,106.6883933,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.83,0.4250000000000001
6319111451,Cà Phê Anh,10.7642697,106.6924842,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.74,0.65
6319111492,Cà Phê Share Tea,10.7736759,106.7036585,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.93,4.825
6319115311,Khè - Food Garden,10.7675628,106.6882248,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.9,0.24999999999999994
6319115314,,10.7678387,106.6880225,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.66,0.8499999999999999
6319115321,,10.7681728,106.687439,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.91,0.22499999999999992
6319115333,,10.7681358,106.6866835,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.64,0.8999999999999999
6319115342,,10.7685468,106.6980757,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.65,0.875
6319115344,,10.7687406,106.6978882,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.68,0.7999999999999998
6319115349,,10.7653259,106.6932832,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.82,0.4500000000000001
6319115353,,10.7634481,106.6931625,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.73,0.675
6328917587,Tanpopo,10.7723083,106.6947648,cafe,pancake,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.72,4.3
6328934385,Quán Bụi,10.7852403,106.702824,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.93,0.17499999999999988
6339272285,,10.7717156,106.7049639,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.93,0.17499999999999988
6341024086,Cửa Hàng Pizza 4P's,10.7734232,106.6976926,restaurant,italian;japanese,,https://pizza4ps.com/,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.78,4.45
6342504985,Nhà Hàng Italiani Homemade Pizza,10.7714995,106.6934199,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.76,4.4
6345357685,,10.7833039,106.6971985,restaurant,italian;pizza;japanese,,https://pizza4ps.com,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.76,4.4
6345475485,,10.7738501,106.6980978,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.89,0.27499999999999997
6346784186,,10.7744347,106.6984912,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.88,0.3
6351529885,,10.7732816,106.6976776,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.73,4.325
6361818786,Phúc Long Coffee,10.771387,106.6955645,cafe,coffee_shop,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.88,0.3
6372334486,Nem Nướng Oanh Vy,10.7646006,106.6877956,restaurant,vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.61,0.9750000000000001
6382518085,,10.791207,106.691214,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.78,0.5499999999999999
6388617474,Cafe Chất,10.7558662,106.6933668,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.84,0.4000000000000001
6388617786,Cà Phê Friend Zone,10.7552146,106.6921887,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.8,0.4999999999999999
6388617835,Quán 003,10.7548497,106.6919486,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.92,0.1999999999999999
6388617837,Cà Phê Moschino,10.7549623,106.6921163,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.76,4.4
6388617839,Hạt Cafe Quán,10.7550374,106.6922329,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.89,0.27499999999999997
6388617840,Coffee Box,10.755075,106.6922792,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.87,0.325
6388617991,Đồng Xanh Coffee,10.7551145,106.6920512,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
6388617992,Trung Tâm Thẩm Mỹ Viện Kelly Beauty;Cà Phê Morning,10.7550796,106.6920016,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.75,0.625
6388617994,Hải sản Thiên Ngọc;Bún đậu Phố Cổ,10.755042,106.6919352,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",1.0,5.0
6388617998,ATM Sacombank;Cà Phê Đất Sài Gòn,10.7549353,106.6917367,bank;cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.63,0.925
6404031187,,10.7621125,106.6963927,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.74,4.35
6417909889,,10.7720039,106.7032848,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.73,4.325
6442018088,Highlands Coffee,10.7829101,106.6964275,cafe,coffee_shop;vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.87,0.325
6482078686,,10.7852475,106.6831486,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.6,1.0
6512253808,Nhà Hàng Hoa Viên Brauhaus,10.7859602,106.6991774,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.68,4.2
6512253809,,10.785328,106.7002136,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-1.0,0.0
6520653685,Nhà Hàng Út Cà Mau,10.7659641,106.6823741,restaurant,vietnamese;seafood,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.98,0.050000000000000044
6520653689,Nhà Hàng Vườn Biển,10.7823951,106.6874827,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.81,0.47499999999999987
6520653690,Bánh Cuốn Thiên Hương,10.7722006,106.6753279,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.8,4.5
6520653696,Cộng Cà Phê,10.7831523,106.695846,cafe,coffee_shop;vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.96,0.10000000000000009
6520653697,Nhà Hàng RIO,10.7797521,106.7041192,restaurant,steak_house;brazilian,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.71,4.275
6520661987,Nhà Hàng Ba Con Cừu,10.7724078,106.6794545,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.78,4.45
6520661998,,10.7689437,106.6985113,restaurant,burger,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.88,0.3
6520666986,Sushi Hokkaido Sachi - Nguyễn Đình Chiểu,10.7803652,106.6916709,restaurant,japanese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.84,0.4000000000000001
6520666989,Nhà Hàng Founder Bak Kut Teh,10.7779146,106.6896614,restaurant,malaysian,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.61,0.9750000000000001
6534620919,Cà Phê The Central,10.7745417,106.7027372,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.61,0.9750000000000001
6534620920,Nhà Hàng Shamoji,10.7745701,106.7026895,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.67,0.825
6556702787,Nhà Làm Phở,10.7634989,106.6906117,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.79,0.5249999999999999
6576935962,Quán Cơm Tâm Mộc,10.7745395,106.6978834,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.76,4.4
6576947723,,10.7690425,106.6833598,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.81,4.525
6585659185,Lâu Bò Tí Chuột,10.7631704,106.6904216,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.87,4.675000000000001
6590061387,,10.7696108,106.6837139,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.67,4.175
6603231116,Nhà Hàng Kimbap City,10.7794535,106.680389,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.8,0.4999999999999999
6639606385,Elgin,10.7848935,106.6992746,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.61,0.9750000000000001
6645617788,Nhà hàng Ếch Xanh,10.7600848,106.6859042,restaurant,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.99,0.025000000000000022
6646211191,Bánh Canh Hẹ Chả Cá Phú Yên Út Quyên,10.7517583,106.708285,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.78,0.5499999999999999
6646212286,Quán Ốc Chị Hồng,10.7803951,106.6785501,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.96,0.10000000000000009
6646463544,Nhà Hàng Uncle Tea - Dimsum,10.7607643,106.6998257,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.94,0.15000000000000013
6646675191,Gỏi cuốn Ngon Ngon,10.7599404,106.6794454,restaurant,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.93,0.17499999999999988
6649059287,Bánh Cuốn Ba Miền,10.7825838,106.6802444,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.78,4.45
6652322685,Bánh Cuốn Thanh Trì Phương,10.7823573,106.7039723,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.8,4.5
6666386705,Câu Chuyện Cà Phê,10.7837847,106.6782943,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
6666386707,Nhà Hàng Vịt Chiên Tuyến Số 1,10.7831945,106.6784391,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.67,4.175
6666386708,Nhà Hàng Cơm Bắc,10.7830048,106.6784659,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.63,0.925
6666386750,Cà Phê Nguyên Chất,10.7806227,106.6798438,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.91,0.22499999999999992
6666386752,Cà Phê Trum,10.780256,106.6795379,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.78,4.45
6669294586,Quán Mực 280,10.7867091,106.6800562,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.69,4.225
6679924185,,10.7660425,106.6946266,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.72,0.7000000000000001
6680120386,Cơm Chay Hòa Hảo,10.7708322,106.6792575,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.79,0.5249999999999999
6681094687,Italiani's Pizza Han Thuyen,10.7788383,106.6981831,restaurant,italian_pizza;pizza,,https://italianis.vn/,"Món ăn quá tệ, không đáng tiền chút nào.",-0.65,0.875
6681500786,,10.7818799,106.6877855,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.89,4.7250000000000005
6684340385,Cô Ba Quán,10.7943375,106.7096827,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.9,4.75
6690808887,Phở 24,10.7779136,106.7019753,restaurant,vietnamese;noodle,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.84,0.4000000000000001
6690830385,Quán Chay Chị Củ,10.7592259,106.6921641,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.99,4.975
6696127985,,10.7887468,106.6834957,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.71,0.7250000000000001
6696540886,,10.7770806,106.6997383,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.73,0.675
6699136385,Bún Bò Huế Đông Ba,10.7743939,106.6953077,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.62,4.050000000000001
6709865203,Nhà Hàng Le Corto,10.7778906,106.7046314,restaurant,french;vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.79,4.475
6712164386,,10.7881998,106.7093352,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.93,4.825
6714793086,Quán Nước Năm Hào,10.7913037,106.7112274,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.6,4.0
6749023685,,10.7809545,106.7054102,restaurant,japanese;sushi,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.83,0.4250000000000001
6775582687,,10.7848233,106.696049,restaurant,korean,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.98,0.050000000000000044
6780199287,Nhà Hàng Bia Bỉ Belgo -The Belgian Craft Beer Brewery,10.7885585,106.6981074,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.6,4.0
6781842305,Cà Phê A'dor,10.7760216,106.6788139,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.94,4.85
6783632944,Cà Phê Yo Yo Yo,10.7513186,106.7095546,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.79,4.475
6783826303,Cà Phê Steven,10.7480366,106.7102024,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.99,4.975
6784133585,Nhà Hàng Sushi Ko,10.7608436,106.704794,restaurant,japanese,,https://www.facebook.com/SUSHI.KO.VinhKhanh/,"Thái độ nhân viên không tốt, không hài lòng.",-0.64,0.8999999999999999
6789163195,Quán Cơm 98,10.7494016,106.7048936,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.81,4.525
6793172413,Quán Nhà,10.7668609,106.7010004,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.75,4.375
6796706385,Cà Phê 121,10.7784985,106.6727485,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.8,0.4999999999999999
6797965286,The Coffee House,10.7745958,106.6757319,cafe,coffee_shop;vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.93,4.825
6797965287,Cà Phê Ten Ren,10.7746165,106.6756147,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.7,4.25
6798168685,Nhà Hàng Thóc,10.76482,106.6949607,restaurant,barbecue;vietnamese;seafood,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.93,4.825
6810846688,,10.7797191,106.7049462,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.67,0.825
6811490335,Cà Phê Xóm,10.7786107,106.672449,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.79,0.5249999999999999
6811490354,Cà Phê NIC,10.7783538,106.6723028,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.65,0.875
6811490378,,10.7783235,106.6722076,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.89,4.7250000000000005
6813499477,Highlands Coffee,10.7782497,106.6800034,cafe,coffee_shop;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.61,0.9750000000000001
6834326989,Nhà Hàng Cơm Chay,10.7776667,106.6787439,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.99,0.025000000000000022
6834339185,Quán Bò Né,10.778864,106.679548,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.77,4.425
6834339285,Nhà Hàng True Beef,10.777461,106.6791688,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.74,4.35
6865433985,,10.775207,106.7006022,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.8,0.4999999999999999
6873081186,Nhà Hàng Hương Vy II,10.7682101,106.6944222,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.86,4.6499999999999995
6873083887,Nhà Hàng Fruicy,10.7908725,106.719173,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.68,4.2
6873083888,Bún Chả Que Tre Bà Bảy,10.7689734,106.6993762,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.64,0.8999999999999999
6873083988,Nhà Hàng Mai Xuân Canh,10.779395,106.7005031,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.89,0.27499999999999997
6877271685,,10.7741771,106.7040143,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.92,4.8
6909743957,The Coffee House,10.797307,106.6775437,cafe,coffee_shop;vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.96,4.9
6909743962,Cà Phê Mùa Hè,10.7789735,106.7023243,cafe,coffee_shop,,https://facebook.com/tiemcafemuahe/,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.82,4.55
6909743963,Quán A Kafé,10.7760918,106.6900444,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.96,0.10000000000000009
6912030999,Quán Ăn Ruông,10.7749562,106.6979121,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.82,0.4500000000000001
6912031000,Highlands Coffee,10.7766096,106.6884669,cafe,coffee_shop;vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.78,4.45
6924913985,Nhà Hàng Little Viet,10.7721763,106.6919054,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.75,0.625
6938708385,,10.7859104,106.6868943,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.79,0.5249999999999999
6939510232,Nhà Hàng - Cà Phê Lâm,10.7659753,106.6910786,restaurant,vietnamese;thai;korean;noodles;international,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.82,0.4500000000000001
6952929585,Nhà Hàng Anjisen Ramen,10.7850823,106.6962802,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.82,0.4500000000000001
6952929587,Quán Ăn Bún Thịt Nướng,10.7878849,106.6962102,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.6,1.0
6952929685,Bánh Cuốn Hồng Hạnh,10.7854466,106.7003797,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.7,4.25
6953183485,,10.7762191,106.6857003,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.88,0.3
6954329249,Phở Bình,10.7687998,106.6836803,restaurant,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.89,0.27499999999999997
6959713185,Quán Mèo Mập,10.7700723,106.6811389,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.81,4.525
6959713285,Cà Phê Và Kem Nếp Cẩm,10.7917512,106.6931313,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.88,4.699999999999999
6973301694,Nhà Hàng Shanti Indian Cuisine,10.7670963,106.6893396,restaurant,indian,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.61,4.0249999999999995
6986680086,Quán Bún Chả Hà Nội,10.7753468,106.689265,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.95,0.1250000000000001
6997746585,Nhà Hàng Here & Now,10.7898332,106.7109547,restaurant,,,https://hereandnowvietnam.com/vi/dat-ban,"Món ăn quá tệ, không đáng tiền chút nào.",-0.75,0.625
7003724797,Nhà Hàng Đồ Chay,10.8041704,106.6893943,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.86,0.35000000000000003
7010660485,,10.7596162,106.6741717,restaurant,indian,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.9,0.24999999999999994
7017476728,Nhà Hàng Tokyo Deli,10.7980321,106.6894961,restaurant,japanese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.71,0.7250000000000001
7017490804,Quán Cơm Chay 27,10.8005665,106.6845785,restaurant,vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.8,4.5
7017490805,Otoke Chicken,10.8006214,106.6844872,restaurant,chicken;fried_chicken,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.9,4.75
7017490806,Cà Phê Sorriso,10.8005574,106.6844909,cafe,coffee_shop,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.91,0.22499999999999992
7017552334,The Coffee House,10.802546,106.6838791,cafe,coffee_shop;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.74,0.65
7017596607,Nhà Hàng ZooZoo Deluxy,10.8028322,106.6842,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.79,0.5249999999999999
7017888860,Tiệm Mì Hữu Ký,10.7923214,106.7089215,restaurant,chinese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.65,4.125
7018371466,Hủ Tiếu Thành Đạt - Cô Bắc,10.7657017,106.6956594,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.74,4.35
7018371481,Lương Ký Mì Gia,10.7918935,106.7089558,restaurant,chinese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.92,4.8
7023013389,Hủ Tiếu Mì Hỷ Hào,10.7632196,106.7002338,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.97,4.925
7023023685,Quán Bún Mắm 144,10.7574411,106.7002611,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.79,4.475
7023024085,Mì Quảng Phan,10.7594098,106.6987798,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.68,4.2
7023364485,Quán Bún Bò Huế - Vinh Hiền,10.7612594,106.6999017,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.75,0.625
7035981285,,10.7652837,106.6947766,restaurant,vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.82,4.55
